parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,sensor_ok,mill_id,crop_type,sowing_date,area_hectares
PARCEL_025,2026-01-28,0.213,28.5,6.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_024,2026-01-07,0.188,25.6,3.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,2026-01-24,0.183,24.0,3.7,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,2026-02-22,0.439,27.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,2026-01-23,0.166,18.6,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_006,2026-02-23,0.468,34.1,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_024,2026-05-27,0.51,29.0,0.0,ERROR,False,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,2026-01-13,0.241,20.1,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_016,2026-04-04,0.773,15.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_002,2026-04-22,0.695,28.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,2026-03-15,0.225,31.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_010,2026-01-07,0.288,17.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,2026-01-26,0.156,25.9,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_016,2026-05-05,0.662,18.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,2026-02-13,0.293,22.9,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,2026-02-04,0.277,16.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,2026-04-02,0.667,28.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,2026-01-17,0.321,16.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_013,2026-04-03,0.478,26.7,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,2026-01-10,0.187,19.4,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,2026-02-05,0.6,28.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,2026-03-17,0.573,17.4,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_003,2026-01-01,0.149,23.8,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_014,2026-02-19,0.691,28.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,2026-01-22,0.041,31.9,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_017,2026-01-15,0.371,21.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_001,2026-04-15,0.819,25.2,5.7,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_023,2026-02-08,0.435,15.5,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_013,2026-03-29,0.415,34.2,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,2026-04-21,0.519,30.7,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_006,2026-02-15,0.44,26.1,3.6,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_007,2026-05-14,0.591,18.3,1.9,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,2026-04-04,0.619,18.9,3.1,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_011,2026-05-14,0.565,34.3,3.4,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_014,2026-05-25,0.528,23.0,5.5,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,2026-05-08,0.419,17.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,2026-01-19,0.258,15.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,2026-03-10,0.682,21.1,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_004,2026-05-17,0.662,20.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,2026-05-16,0.531,15.9,2.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,2026-01-06,0.192,22.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,2026-01-06,0.232,32.1,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,2026-04-03,0.634,34.9,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,2026-03-29,0.685,19.1,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_024,2026-02-14,0.346,32.4,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_015,2026-01-12,0.426,26.1,0.4,ERROR,False,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,2026-01-31,0.428,16.0,2.7,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,2026-01-05,0.49,33.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,2026-01-29,0.24,28.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_025,2026-05-05,0.703,17.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,2026-02-21,0.827,16.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,2026-05-02,0.584,34.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_006,2026-02-02,0.145,20.3,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_025,2026-04-17,0.879,15.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_016,2026-05-11,0.656,32.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,2026-01-24,0.084,28.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_004,2026-02-09,0.653,28.2,3.5,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_022,2026-04-19,0.637,27.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,2026-04-15,0.848,22.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_021,2026-05-17,0.64,23.7,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_011,2026-03-22,0.293,25.9,2.9,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,2026-04-09,0.393,22.6,1.4,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,2026-02-13,0.339,30.9,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_002,2026-02-13,0.317,20.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,2026-04-15,0.695,24.3,5.8,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_018,2026-02-13,0.651,18.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,2026-04-21,0.539,28.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_003,2026-03-21,0.387,34.9,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_023,2026-01-11,0.252,26.0,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_001,2026-01-11,0.141,23.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_016,2026-05-08,0.569,33.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_017,2026-03-26,0.601,30.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_020,2026-01-13,0.199,18.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_014,2026-03-15,0.627,27.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,2026-01-17,0.114,17.6,6.2,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_009,2026-01-11,0.091,19.2,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,2026-02-08,0.15,33.6,3.5,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,2026-03-28,0.52,26.8,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_009,2026-01-08,0.169,19.9,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,2026-04-07,0.4,34.2,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_009,2026-02-06,0.11,22.4,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,2026-02-05,0.286,20.9,6.5,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_025,2026-02-16,0.464,25.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_006,2026-05-26,0.539,22.7,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_008,2026-02-24,0.797,31.0,1.1,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,2026-02-18,0.743,18.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,2026-02-14,0.798,28.6,2.7,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_007,2026-02-16,0.369,24.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_012,2026-05-07,0.845,16.1,6.4,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_021,2026-03-24,0.547,29.1,4.2,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_013,2026-03-18,0.55,17.4,0.0,BAD_SENSOR,False,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,2026-01-17,0.297,20.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_014,2026-03-23,0.578,16.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_004,2026-05-13,0.579,25.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,2026-02-07,0.223,30.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,2026-02-06,0.118,29.2,5.4,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_014,2026-02-25,0.573,29.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_014,2026-02-08,0.771,25.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_009,2026-03-15,0.418,16.6,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_006,2026-01-23,0.181,34.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,2026-01-08,0.243,17.1,0.0,ERROR,False,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_013,2026-04-05,0.656,30.2,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,2026-04-15,0.626,35.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,2026-03-14,0.623,19.7,3.2,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_002,2026-04-11,0.734,31.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_025,2026-03-12,0.65,18.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_017,2026-03-22,0.844,24.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,2026-01-28,0.235,32.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_014,2026-04-03,0.508,17.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_020,2026-02-16,0.162,18.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_005,2026-02-19,0.358,27.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_018,2026-03-21,0.666,34.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_005,2026-01-31,0.126,22.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,2026-04-12,0.548,19.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,2026-03-23,0.723,21.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_009,2026-02-01,0.146,18.1,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,2026-04-22,0.547,19.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_019,2026-04-19,0.753,24.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,2026-02-17,0.377,20.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_022,2026-01-31,0.185,18.3,0.6,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,2026-03-13,0.353,21.3,0.0,ERROR,False,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_010,2026-01-29,0.435,24.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_002,2026-03-12,0.753,23.4,0.0,ERROR,False,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_022,2026-02-23,0.852,19.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,2026-03-20,0.762,20.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_017,2026-05-20,0.719,30.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,2026-04-13,0.652,16.1,5.8,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,2026-03-14,0.81,22.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,2026-02-03,0.112,17.7,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_001,2026-01-07,0.184,23.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,2026-04-28,0.576,28.3,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_014,2026-01-30,0.469,33.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,2026-05-13,0.581,33.1,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,2026-01-22,0.304,26.4,4.3,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_017,2026-03-03,0.701,26.8,1.9,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_008,2026-03-20,0.775,24.0,6.2,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,2026-03-23,0.606,28.4,1.0,ERROR,False,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_002,2026-05-30,0.584,30.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_007,2026-03-08,0.596,24.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,2026-02-02,0.254,30.5,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_004,2026-03-04,0.839,34.7,0.1,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_001,2026-05-05,0.719,18.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,2026-01-14,0.208,20.9,3.3,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_006,2026-01-27,0.11,17.4,2.5,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,2026-05-19,0.394,18.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_025,2026-02-06,0.189,15.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,2026-05-03,0.682,21.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,2026-02-02,0.257,33.7,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,2026-02-24,0.398,23.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,2026-04-13,0.53,34.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,2026-02-07,0.344,24.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,2026-03-24,0.703,16.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,2026-02-10,0.439,30.3,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,2026-01-24,0.407,28.6,0.0,ERROR,False,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_012,2026-03-27,0.17,29.4,10.1,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_003,2026-05-28,0.541,34.9,0.0,BAD_SENSOR,False,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_022,2026-03-11,0.577,28.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_012,2026-05-26,0.633,31.2,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,2026-01-21,0.304,17.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,2026-03-16,0.648,23.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_016,2026-01-08,0.265,24.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_025,2026-01-06,0.083,33.8,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-03-02,0.336,23.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,2026-04-11,0.519,26.0,0.0,BAD_SENSOR,False,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,2026-05-21,0.354,16.8,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_004,2026-04-15,0.638,20.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_003,2026-02-13,0.347,22.8,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,2026-04-21,0.695,31.1,7.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,2026-05-24,0.613,18.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_007,2026-01-13,0.157,27.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_018,2026-05-03,0.565,27.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_006,2026-02-05,0.222,22.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_025,2026-05-30,0.477,30.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_023,2026-04-27,0.608,23.9,0.0,ERROR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_005,2026-05-19,0.51,20.9,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,2026-04-18,0.74,32.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_012,2026-01-27,0.185,24.2,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_013,2026-04-09,0.599,30.7,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,2026-01-03,0.099,29.1,1.1,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_003,2026-03-31,0.436,31.4,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_020,2026-05-22,0.565,15.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,2026-01-24,0.265,21.3,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,2026-01-28,0.289,26.6,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_003,2026-02-23,0.484,23.3,1.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_002,2026-02-23,0.684,29.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_002,2026-03-16,0.633,20.4,4.7,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,2026-01-18,0.354,25.5,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,2026-05-04,0.817,20.1,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_020,2026-04-30,0.834,25.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_010,2026-02-19,0.663,30.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_014,2026-04-05,0.615,33.6,1.4,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,2026-03-08,0.77,18.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,2026-03-10,0.117,21.6,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_005,2026-04-03,0.502,29.5,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,2026-05-27,0.559,20.4,8.3,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_020,2026-03-06,0.302,26.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,2026-03-31,0.657,35.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_009,2026-01-19,0.239,24.7,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,2026-04-04,0.587,28.5,6.6,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_018,2026-03-23,0.776,27.2,0.4,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,2026-04-02,0.576,24.3,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,2026-03-04,0.265,28.5,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_018,2026-03-16,0.783,27.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,2026-01-20,0.23,24.9,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,2026-02-27,0.203,31.2,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_021,2026-05-02,0.716,19.0,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_019,2026-03-22,0.763,32.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,2026-01-07,0.231,31.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_011,2026-04-18,0.64,34.2,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,2026-05-07,0.535,19.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_020,2026-01-23,0.292,18.8,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_002,2026-02-01,0.39,22.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,2026-04-02,0.613,27.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_008,2026-01-21,0.079,30.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,2026-01-02,0.217,21.3,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,2026-04-23,0.789,27.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,2026-03-02,0.391,32.1,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,2026-02-24,0.776,30.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,2026-02-27,0.173,22.9,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,2026-01-05,0.219,28.8,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_012,2026-01-01,0.25,20.2,7.8,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_017,2026-02-27,0.655,18.4,2.5,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,2026-04-06,0.754,31.6,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_021,2026-05-25,0.787,21.0,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,2026-05-22,0.697,31.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_002,2026-02-22,0.627,22.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,2026-04-23,0.469,30.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_011,2026-03-31,0.658,20.4,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,2026-03-07,0.264,25.4,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,2026-03-07,0.317,33.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_011,2026-05-06,0.489,33.2,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_006,2026-01-25,0.104,17.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,2026-04-26,0.586,19.9,6.5,ERROR,False,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,2026-04-26,0.492,30.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,2026-03-22,0.73,34.0,7.8,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,2026-01-12,0.079,15.2,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_018,2026-03-18,0.548,32.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,2026-05-08,0.32,15.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_005,2026-05-01,0.539,17.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,2026-03-02,0.664,23.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_024,2026-01-27,0.195,22.9,1.7,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,2026-05-16,0.561,26.1,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
